搜尋關鍵字,校系名稱及代碼,招生名額,性別要求,預計甄試人數,原住民外加名額,離島外加名額,願景計畫外加名額,甄試費,指定項目甄試日期,類別,術科考試,扶弱措施,科系校系分則網址,大學問網址
音樂與影像跨域學士學位學程,國立臺北藝術大學音樂與影像跨域學士學位學程(028012),5,不要求,50,無,1,無,1500,112.05.25至112.05.26,音樂,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_028012.htm?v=1.0,https://www.unews.com.tw/School/Department/26/3702
劇場設計學系,國立臺北藝術大學劇場設計學系(028022),18,男9女9,90,無,無,無,1500,112.05.26至112.05.27,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_028022.htm?v=1.0,https://www.unews.com.tw/School/Department/26/762
新媒體藝術學系,國立臺北藝術大學新媒體藝術學系(028032),13,不要求,104,無,無,無,1500,112.05.26至112.05.27,美術,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_028032.htm?v=1.0,https://www.unews.com.tw/School/Department/26/766
