搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
電子工程學系光電半導體組,義守大學電子工程學系光電半導體組,4511,物理(分科)x2.00,國文(學測)x2.00,英文(學測)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E9%9B%BB%E5%AD%90%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E5%85%89%E9%9B%BB%E5%8D%8A%E5%B0%8E%E9%AB%94%E7%B5%84&id=04511,https://www.com.tw/exam/university_045_111.html
精準醫學暨健康科技學士學位學程,義守大學精準醫學暨健康科技學士學位學程,4512,數學甲(分科)x1.50,生物(分科)x2.00,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E7%B2%BE%E6%BA%96%E9%86%AB%E5%AD%B8%E6%9A%A8%E5%81%A5%E5%BA%B7%E7%A7%91%E6%8A%80%E5%AD%B8%E5%A3%AB%E5%AD%B8%E4%BD%8D%E5%AD%B8%E7%A8%8B&id=04512,https://www.com.tw/exam/university_045_111.html
醫務管理學系,義守大學醫務管理學系,4513,國文(學測)x2.00,公民與社會(分科)x2.00,英文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E9%86%AB%E5%8B%99%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB&id=04513,https://www.com.tw/exam/university_045_111.html
化學工程學系甲組、化工,義守大學化學工程學系甲組,4514,化學(分科)x2.00,國文(學測)x2.00,英文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%8C%96%E5%AD%B8%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E7%94%B2%E7%B5%84&id=04514,https://www.com.tw/exam/university_045_111.html
資料科學與大數據分析學系,義守大學資料科學與大數據分析學系,4515,數學甲(分科)x2.00,國文(學測)x2.00,英文(學測)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E8%B3%87%E6%96%99%E7%A7%91%E5%AD%B8%E8%88%87%E5%A4%A7%E6%95%B8%E6%93%9A%E5%88%86%E6%9E%90%E5%AD%B8%E7%B3%BB&id=04515,https://www.com.tw/exam/university_045_111.html
工業管理學系,義守大學工業管理學系,4517,國文(學測)x2.00,英文(學測)x2.00,公民與社會(分科)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%B7%A5%E6%A5%AD%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB&id=04517,https://www.com.tw/exam/university_045_111.html
企業管理學系、企管,義守大學企業管理學系,4518,國文(學測)x2.00,歷史(分科)x2.00,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E4%BC%81%E6%A5%AD%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB&id=04518,https://www.com.tw/exam/university_045_111.html
國際商務學系,義守大學國際商務學系,4519,英文(學測)x2.00,國文(學測)x1.50,歷史(分科)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%9C%8B%E9%9A%9B%E5%95%86%E5%8B%99%E5%AD%B8%E7%B3%BB&id=04519,https://www.com.tw/exam/university_045_111.html
會計學系財稅規劃組、會計,義守大學會計學系財稅規劃組,4520,國文(學測)x2.00,英文(學測)x1.25,地理(分科)x2.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E6%9C%83%E8%A8%88%E5%AD%B8%E7%B3%BB%E8%B2%A1%E7%A8%85%E8%A6%8F%E5%8A%83%E7%B5%84&id=04520,https://www.com.tw/exam/university_045_111.html
公共政策與管理學系,義守大學公共政策與管理學系,4521,歷史(分科)x2.00,社會(學測)x2.00,國文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%85%AC%E5%85%B1%E6%94%BF%E7%AD%96%E8%88%87%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB&id=04521,https://www.com.tw/exam/university_045_111.html
物理治療學系,義守大學物理治療學系,4523,英文(學測)x2.00,生物(分科)x2.00,國文(學測)x1.50,數學A(學測)x1.00,物理(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E7%89%A9%E7%90%86%E6%B2%BB%E7%99%82%E5%AD%B8%E7%B3%BB&id=04523,https://www.com.tw/exam/university_045_111.html
職能治療學系、職治,義守大學職能治療學系,4524,英文(學測)x2.00,生物(分科)x2.00,國文(學測)x1.75,數學A(學測)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E8%81%B7%E8%83%BD%E6%B2%BB%E7%99%82%E5%AD%B8%E7%B3%BB&id=04524,https://www.com.tw/exam/university_045_111.html
醫學科學與生物科技學系醫藥組,義守大學醫學科學與生物科技學系醫藥組,4525,國文(學測)x2.00,化學(分科)x2.00,英文(學測)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E9%86%AB%E5%AD%B8%E7%A7%91%E5%AD%B8%E8%88%87%E7%94%9F%E7%89%A9%E7%A7%91%E6%8A%80%E5%AD%B8%E7%B3%BB%E9%86%AB%E8%97%A5%E7%B5%84&id=04525,https://www.com.tw/exam/university_045_111.html
國際溝通暨應用英語學系、英文,義守大學國際溝通暨應用英語學系,4526,英文(學測)x2.00,國文(學測)x2.00,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E7%BE%A9%E5%AE%88%E5%A4%A7%E5%AD%B8%E5%9C%8B%E9%9A%9B%E6%BA%9D%E9%80%9A%E6%9A%A8%E6%87%89%E7%94%A8%E8%8B%B1%E8%AA%9E%E5%AD%B8%E7%B3%BB&id=04526,https://www.com.tw/exam/university_045_111.html
