搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
工業工程與工程管理學系、工工,國立清華大學工業工程與工程管理學系,1114,數學甲(分科)x1.50,英文(學測)x1.50,國文(學測)x1.00,物理(分科)x1.00,化學(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%B7%A5%E6%A5%AD%E5%B7%A5%E7%A8%8B%E8%88%87%E5%B7%A5%E7%A8%8B%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB&id=01114,https://www.com.tw/exam/university_011_111.html
電機工程學系甲組、電機,國立清華大學電機工程學系甲組,1115,英文(學測)x1.00,數學甲(分科)x1.00,物理(分科)x1.00,化學(分科)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E9%9B%BB%E6%A9%9F%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E7%94%B2%E7%B5%84&id=01115,https://www.com.tw/exam/university_011_111.html
資訊工程學系甲組、資工,國立清華大學資訊工程學系甲組(電子資訊組),1116,數學甲(分科)x1.00,英文(學測)x1.00,物理(分科)x1.00,國文(學測)x1.00,化學(分科)x1.00,英文(前標)自然(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E7%94%B2%E7%B5%84(%E9%9B%BB%E5%AD%90%E8%B3%87%E8%A8%8A%E7%B5%84)&id=01116,https://www.com.tw/exam/university_011_111.html
生命科學系、生科,國立清華大學生命科學系,1117,生物(分科)x1.25,英文(學測)x1.25,化學(分科)x1.25,數學甲(分科)x1.00,物理(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E7%94%9F%E5%91%BD%E7%A7%91%E5%AD%B8%E7%B3%BB&id=01117,https://www.com.tw/exam/university_011_111.html
經濟學系第1組,國立清華大學經濟學系第1組,1118,英文(學測)x2.00,數學甲(分科)x2.00,國文(學測)x1.00,--,---,---,英聽(Ｂ級),https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E7%B6%93%E6%BF%9F%E5%AD%B8%E7%B3%BB%E7%AC%AC1%E7%B5%84&id=01118,https://www.com.tw/exam/university_011_111.html
工程與系統科學系乙組,國立清華大學工程與系統科學系乙組(智慧奈米系統組),1119,英文(學測)x1.00,物理(分科)x1.00,數學甲(分科)x1.00,化學(分科)x1.00,國文(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%B7%A5%E7%A8%8B%E8%88%87%E7%B3%BB%E7%B5%B1%E7%A7%91%E5%AD%B8%E7%B3%BB%E4%B9%99%E7%B5%84(%E6%99%BA%E6%85%A7%E5%A5%88%E7%B1%B3%E7%B3%BB%E7%B5%B1%E7%B5%84)&id=01119,https://www.com.tw/exam/university_011_111.html
科技管理學院學士班,國立清華大學科技管理學院學士班,1120,數學甲(分科)x1.50,英文(學測)x1.00,物理(分科)x1.00,化學(分科)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E7%A7%91%E6%8A%80%E7%AE%A1%E7%90%86%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD&id=01120,https://www.com.tw/exam/university_011_111.html
理學院學士班,國立清華大學理學院學士班,1121,數學甲(分科)x1.00,物理(分科)x1.00,化學(分科)x1.00,英文(學測)x1.00,國文(學測)x1.00,數學A(頂標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E7%90%86%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD&id=01121,https://www.com.tw/exam/university_011_111.html
人文社會學院學士班、人社,國立清華大學人文社會學院學士班,1122,英文(學測)x1.50,數學B(學測)x1.50,國文(學測)x1.50,歷史(分科)x1.00,公民與社會(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E4%BA%BA%E6%96%87%E7%A4%BE%E6%9C%83%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD&id=01122,https://www.com.tw/exam/university_011_111.html
工學院學士班,國立清華大學工學院學士班,1123,數學甲(分科)x1.00,物理(分科)x1.00,化學(分科)x1.00,英文(學測)x1.00,國文(學測)x1.00,英文(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%B8%85%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%B7%A5%E5%AD%B8%E9%99%A2%E5%AD%B8%E5%A3%AB%E7%8F%AD&id=01123,https://www.com.tw/exam/university_011_111.html
