搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
財務金融學系甲組、財金,銘傳大學財務金融學系甲組(台北校區),4612,數學B(學測)x2.00,國文(學測)x1.00,公民與社會(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%B2%A1%E5%8B%99%E9%87%91%E8%9E%8D%E5%AD%B8%E7%B3%BB%E7%94%B2%E7%B5%84(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04612,https://www.com.tw/exam/university_046_111.html
廣播電視學系(台北校區)、廣電,銘傳大學廣播電視學系(台北校區),4613,國文(學測)x1.00,社會(學測)x1.00,歷史(分科)x1.00,--,---,國文(底標)社會(底標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%BB%A3%E6%92%AD%E9%9B%BB%E8%A6%96%E5%AD%B8%E7%B3%BB(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04613,https://www.com.tw/exam/university_046_111.html
商品設計學系(桃園校區),銘傳大學商品設計學系(桃園校區),4614,國文(學測)x1.25,英文(學測)x1.25,公民與社會(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%95%86%E5%93%81%E8%A8%AD%E8%A8%88%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04614,https://www.com.tw/exam/university_046_111.html
商業設計學系(桃園校區),銘傳大學商業設計學系(桃園校區),4615,國文(學測)x2.00,公民與社會(分科)x2.00,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%95%86%E6%A5%AD%E8%A8%AD%E8%A8%88%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04615,https://www.com.tw/exam/university_046_111.html
國際企業學系跨境電商經營組、國企,銘傳大學國際企業學系跨境電商經營組(台北校區),4616,公民與社會(分科)x1.50,歷史(分科)x1.25,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%9C%8B%E9%9A%9B%E4%BC%81%E6%A5%AD%E5%AD%B8%E7%B3%BB%E8%B7%A8%E5%A2%83%E9%9B%BB%E5%95%86%E7%B6%93%E7%87%9F%E7%B5%84(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04616,https://www.com.tw/exam/university_046_111.html
廣告暨策略行銷學系(台北校區),銘傳大學廣告暨策略行銷學系(台北校區),4617,國文(學測)x1.00,歷史(分科)x2.00,公民與社會(分科)x2.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%BB%A3%E5%91%8A%E6%9A%A8%E7%AD%96%E7%95%A5%E8%A1%8C%E9%8A%B7%E5%AD%B8%E7%B3%BB(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04617,https://www.com.tw/exam/university_046_111.html
會計學系會計審計組、會計,銘傳大學會計學系會計審計組(台北校區),4618,公民與社會(分科)x2.00,國文(學測)x1.00,數學B(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E6%9C%83%E8%A8%88%E5%AD%B8%E7%B3%BB%E6%9C%83%E8%A8%88%E5%AF%A9%E8%A8%88%E7%B5%84(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04618,https://www.com.tw/exam/university_046_111.html
新聞學系(台北校區),銘傳大學新聞學系(台北校區),4619,國文(學測)x2.00,公民與社會(分科)x1.50,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E6%96%B0%E8%81%9E%E5%AD%B8%E7%B3%BB(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04619,https://www.com.tw/exam/university_046_111.html
經濟與金融學系金融理財組,銘傳大學經濟與金融學系金融理財組(桃園校區),4620,公民與社會(分科)x1.00,國文(學測)x1.00,數學B(學測)x1.00,社會(學測)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E7%B6%93%E6%BF%9F%E8%88%87%E9%87%91%E8%9E%8D%E5%AD%B8%E7%B3%BB%E9%87%91%E8%9E%8D%E7%90%86%E8%B2%A1%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04620,https://www.com.tw/exam/university_046_111.html
資訊管理學系人工智慧應用組、資管,銘傳大學資訊管理學系人工智慧應用組(桃園校區),4621,英文(學測)x1.75,國文(學測)x2.00,公民與社會(分科)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E4%BA%BA%E5%B7%A5%E6%99%BA%E6%85%A7%E6%87%89%E7%94%A8%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04621,https://www.com.tw/exam/university_046_111.html
數位媒體設計學系互動媒體組,銘傳大學數位媒體設計學系互動媒體組(桃園校區),4622,國文(學測)x2.00,英文(學測)x1.00,公民與社會(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E6%95%B8%E4%BD%8D%E5%AA%92%E9%AB%94%E8%A8%AD%E8%A8%88%E5%AD%B8%E7%B3%BB%E4%BA%92%E5%8B%95%E5%AA%92%E9%AB%94%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04622,https://www.com.tw/exam/university_046_111.html
觀光事業學系(桃園校區),銘傳大學觀光事業學系(桃園校區),4623,國文(學測)x1.00,地理(分科)x1.00,歷史(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%A7%80%E5%85%89%E4%BA%8B%E6%A5%AD%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04623,https://www.com.tw/exam/university_046_111.html
建築學系(桃園校區),銘傳大學建築學系(桃園校區),4624,國文(學測)x2.00,社會(學測)x1.00,公民與社會(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%BB%BA%E7%AF%89%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04624,https://www.com.tw/exam/university_046_111.html
企業管理學系企業管理組、企管,銘傳大學企業管理學系企業管理組(台北校區),4625,國文(學測)x2.00,英文(學測)x1.00,數學B(學測)x1.00,公民與社會(分科)x2.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E4%BC%81%E6%A5%AD%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E4%BC%81%E6%A5%AD%E7%AE%A1%E7%90%86%E7%B5%84(%E5%8F%B0%E5%8C%97%E6%A0%A1%E5%8D%80)&id=04625,https://www.com.tw/exam/university_046_111.html
餐旅管理學系(桃園校區),銘傳大學餐旅管理學系(桃園校區),4626,公民與社會(分科)x1.00,歷史(分科)x1.00,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E9%A4%90%E6%97%85%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04626,https://www.com.tw/exam/university_046_111.html
電子工程學系半導體光電組,銘傳大學電子工程學系半導體光電組(桃園校區),4627,數學甲(分科)x1.00,數學A(學測)x1.00,國文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E9%9B%BB%E5%AD%90%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E5%8D%8A%E5%B0%8E%E9%AB%94%E5%85%89%E9%9B%BB%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04627,https://www.com.tw/exam/university_046_111.html
資訊管理學系巨量資料管理組、資管,銘傳大學資訊管理學系巨量資料管理組(桃園校區),4628,數學B(學測)x1.75,國文(學測)x2.00,公民與社會(分科)x1.75,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB%E5%B7%A8%E9%87%8F%E8%B3%87%E6%96%99%E7%AE%A1%E7%90%86%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04628,https://www.com.tw/exam/university_046_111.html
醫療資訊與管理學系(桃園校區),銘傳大學醫療資訊與管理學系(桃園校區),4629,英文(學測)x1.00,公民與社會(分科)x1.00,國文(學測)x2.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E9%86%AB%E7%99%82%E8%B3%87%E8%A8%8A%E8%88%87%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04629,https://www.com.tw/exam/university_046_111.html
生物科技學系生物醫學組、生醫,銘傳大學生物科技學系生物醫學組(桃園校區),4630,生物(分科)x2.00,英文(學測)x2.00,國文(學測)x1.50,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E7%94%9F%E7%89%A9%E7%A7%91%E6%8A%80%E5%AD%B8%E7%B3%BB%E7%94%9F%E7%89%A9%E9%86%AB%E5%AD%B8%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04630,https://www.com.tw/exam/university_046_111.html
公共事務與行政管理學系(桃園校區),銘傳大學公共事務與行政管理學系(桃園校區),4631,公民與社會(分科)x2.00,國文(學測)x1.00,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E5%85%AC%E5%85%B1%E4%BA%8B%E5%8B%99%E8%88%87%E8%A1%8C%E6%94%BF%E7%AE%A1%E7%90%86%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04631,https://www.com.tw/exam/university_046_111.html
都市規劃與防災學系(桃園校區),銘傳大學都市規劃與防災學系(桃園校區),4632,國文(學測)x2.00,公民與社會(分科)x1.50,英文(學測)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E9%83%BD%E5%B8%82%E8%A6%8F%E5%8A%83%E8%88%87%E9%98%B2%E7%81%BD%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04632,https://www.com.tw/exam/university_046_111.html
諮商臨床與工商心理學系(桃園校區),銘傳大學諮商臨床與工商心理學系(桃園校區),4633,英文(學測)x2.00,公民與社會(分科)x2.00,社會(學測)x2.00,數學B(學測)x1.00,國文(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E8%AB%AE%E5%95%86%E8%87%A8%E5%BA%8A%E8%88%87%E5%B7%A5%E5%95%86%E5%BF%83%E7%90%86%E5%AD%B8%E7%B3%BB(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04633,https://www.com.tw/exam/university_046_111.html
生物醫學工程學系專利醫材組、生醫,銘傳大學生物醫學工程學系專利醫材組(桃園校區),4634,國文(學測)x1.50,數學B(學測)x1.00,公民與社會(分科)x1.00,--,---,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E9%8A%98%E5%82%B3%E5%A4%A7%E5%AD%B8%E7%94%9F%E7%89%A9%E9%86%AB%E5%AD%B8%E5%B7%A5%E7%A8%8B%E5%AD%B8%E7%B3%BB%E5%B0%88%E5%88%A9%E9%86%AB%E6%9D%90%E7%B5%84(%E6%A1%83%E5%9C%92%E6%A0%A1%E5%8D%80)&id=04634,https://www.com.tw/exam/university_046_111.html
