搜尋關鍵字,校系名稱,校系代碼,順序 1,順序 2,順序 3,順序 4,順序 5,學測採計,英聽,校系分則,去年分數
資訊科學系、資科,國立政治大學資訊科學系,626,數學甲(分科)x1.00,英文(學測)x1.00,物理(分科)x1.00,化學(分科)x1.00,國文(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E7%A7%91%E5%AD%B8%E7%B3%BB&id=00626,https://www.com.tw/exam/university_006_111.html
統計學系(B組,國立政治大學統計學系(B組),627,數學甲(分科)x2.00,英文(學測)x1.50,國文(學測)x1.50,物理(分科)x1.00,化學(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E7%B5%B1%E8%A8%88%E5%AD%B8%E7%B3%BB(B%E7%B5%84)&id=00627,https://www.com.tw/exam/university_006_111.html
資訊科學系(人工智慧組、資科,國立政治大學資訊科學系(人工智慧組),628,數學甲(分科)x1.50,英文(學測)x1.50,物理(分科)x1.00,國文(學測)x1.00,--,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E8%B3%87%E8%A8%8A%E7%A7%91%E5%AD%B8%E7%B3%BB(%E4%BA%BA%E5%B7%A5%E6%99%BA%E6%85%A7%E7%B5%84)&id=00628,https://www.com.tw/exam/university_006_111.html
法律學系,國立政治大學法律學系,629,英文(學測)x2.00,公民與社會(分科)x1.00,國文(學測)x1.00,歷史(分科)x1.00,數學B(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%B3%95%E5%BE%8B%E5%AD%B8%E7%B3%BB&id=00629,https://www.com.tw/exam/university_006_111.html
傳播學院大一大二不分系(自然組,國立政治大學傳播學院大一大二不分系(自然組),630,數學A(學測)x1.50,英文(學測)x1.50,國文(學測)x1.00,物理(分科)x1.00,化學(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%82%B3%E6%92%AD%E5%AD%B8%E9%99%A2%E5%A4%A7%E4%B8%80%E5%A4%A7%E4%BA%8C%E4%B8%8D%E5%88%86%E7%B3%BB(%E8%87%AA%E7%84%B6%E7%B5%84)&id=00630,https://www.com.tw/exam/university_006_111.html
英國語文學系,國立政治大學英國語文學系,631,英文(學測)x2.00,國文(學測)x1.50,歷史(分科)x1.00,地理(分科)x1.00,數學B(學測)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E8%8B%B1%E5%9C%8B%E8%AA%9E%E6%96%87%E5%AD%B8%E7%B3%BB&id=00631,https://www.com.tw/exam/university_006_111.html
傳播學院大一大二不分系(社會組,國立政治大學傳播學院大一大二不分系(社會組),632,國文(學測)x1.50,英文(學測)x1.50,歷史(分科)x1.00,數學B(學測)x1.00,公民與社會(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%82%B3%E6%92%AD%E5%AD%B8%E9%99%A2%E5%A4%A7%E4%B8%80%E5%A4%A7%E4%BA%8C%E4%B8%8D%E5%88%86%E7%B3%BB(%E7%A4%BE%E6%9C%83%E7%B5%84)&id=00632,https://www.com.tw/exam/university_006_111.html
東南亞語言與文化學士學位學程泰文組,國立政治大學東南亞語言與文化學士學位學程泰文組,633,英文(學測)x1.50,國文(學測)x1.50,歷史(分科)x1.00,公民與社會(分科)x1.00,地理(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%9D%B1%E5%8D%97%E4%BA%9E%E8%AA%9E%E8%A8%80%E8%88%87%E6%96%87%E5%8C%96%E5%AD%B8%E5%A3%AB%E5%AD%B8%E4%BD%8D%E5%AD%B8%E7%A8%8B%E6%B3%B0%E6%96%87%E7%B5%84&id=00633,https://www.com.tw/exam/university_006_111.html
東南亞語言與文化學士學位學程印尼文組,國立政治大學東南亞語言與文化學士學位學程印尼文組,634,英文(學測)x1.50,國文(學測)x1.50,歷史(分科)x1.00,公民與社會(分科)x1.00,地理(分科)x1.00,---,---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E6%9D%B1%E5%8D%97%E4%BA%9E%E8%AA%9E%E8%A8%80%E8%88%87%E6%96%87%E5%8C%96%E5%AD%B8%E5%A3%AB%E5%AD%B8%E4%BD%8D%E5%AD%B8%E7%A8%8B%E5%8D%B0%E5%B0%BC%E6%96%87%E7%B5%84&id=00634,https://www.com.tw/exam/university_006_111.html
公共行政學系,國立政治大學公共行政學系,635,英文(學測)x2.00,公民與社會(分科)x2.00,國文(學測)x1.00,--,---,數學A(均標)或數學B(前標),---,https://university-tw.ldkrsi.men/go-to/uac?title=%E5%9C%8B%E7%AB%8B%E6%94%BF%E6%B2%BB%E5%A4%A7%E5%AD%B8%E5%85%AC%E5%85%B1%E8%A1%8C%E6%94%BF%E5%AD%B8%E7%B3%BB&id=00635,https://www.com.tw/exam/university_006_111.html
